0.0105360515657826 1 1 2 1
0.0105360515657826 1 1 1 2
0.465915418223337 1 1 2 2
0.465915418223337 1 1 3 1
0.465915418223337 1 1 1 3
0.727330319686648 2 1 1 1
0.727330319686648 1 1 3 2
1.56038340297815 1 2 1 1
1.56038340297815 2 1 1 2
1.56038340297815 2 1 2 1
1.56038340297815 3 1 1 1
4.37821759294206 1 2 1 2
4.37821759294206 2 2 1 1
4.37821759294206 1 2 2 1
4.37821759294206 1 3 1 1
4.37821759294206 2 1 2 2
4.37821759294206 1 1 2 3
