0.0105360515657826 4
0.0168576825052522 5
0.0244436396326157 5
0.0335467881854519 5
0.0444705664488553 5
0.0575791003649394 5
0.0733093410642404 5
0.0921856299034015 5
0.114837176510395 5
0.142019032438787 5
0.174637259552857 5
0.213779132089742 5
0.260749379134003 5
0.317113675587117 5
0.384750831330853 5
0.465915418223337 5
0.514614170358827 6
0.573052672921415 6
0.643178875996521 6
0.727330319686648 6
0.777821185900725 7
0.838410225357616 7
0.911117072705886 7
0.99836528952381 7
1.10306314970532 7
1.22870058192313 7
1.3794655005845 7
1.56038340297815 7
1.66893414441434 7
1.79919503413776 7
1.95550810180587 7
2.1430837830076 7
2.36817460044968 7
2.63828358138018 7
2.96241435849677 7
3.35137129103669 7
3.81811961008458 7
4.37821759294206 7
4.71427638265654 7
5.11754693031392 7
5.60147158750278 7
6.18218117612941 7
6.87903268248137 7
7.71525449010371 7
8.71872065925053 7
9.92288006222671 7
11.3678713457981 7
13.1018608860838 7
15.1826483344267 7
17.6795932724381 7
20.6759271980518 7
24.2715279087882 7
28.5862487616719 7
33.7639137851323 7
39.9771118132849 7
47.4329494470679 7
56.3799546076076 7
67.1163608002552 7
80.0000482314323 7
95.4604731488448 7
114.01298304974 7
